run_id,set,task_id,category,easy,condition,rep,uncached_equivalent_all,uncached_equivalent,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens_all,output_tokens,subagents_spawned,first_turn_cache_creation,total_cost_usd,num_turns,duration_ms,duration_api_ms,tool_read,tool_grep,tool_glob,tool_bash,tool_bash_graphify,tool_calls_total,tool_result_bytes_total,read_graph_json,skill_attributions,is_error,terminal_reason,permission_denials,score,success
XIMP6-limit-check-field__graphify-strict__r1,structural,XIMP6-limit-check-field,impact,false,graphify-strict,1,463327,462308,22,31200,431086,5714,5699,0,10965,0.2691452,11,63626,63148,0,0,0,8,2,10,31356,false,0,false,completed,0,0.888888888888889,false
XIMP6-limit-check-field__haiku-baseline__r1,structural,XIMP6-limit-check-field,impact,false,haiku-baseline,1,686608,685589,170,29249,656170,6048,6035,0,8041,0.155544,21,78349,78537,13,0,0,7,0,20,41097,false,0,false,completed,0,0.888888888888889,false
XIMP6-limit-check-field__haiku-graphify__r1,structural,XIMP6-limit-check-field,impact,false,haiku-graphify,1,851137,850118,212,39577,810329,7267,7253,0,8462,0.19775290000000004,22,95918,94489,14,0,0,3,4,21,60379,false,0,false,completed,0,0.888888888888889,false
XLOC1-retry-throttle__baseline-nosub__r1,structural,XLOC1-retry-throttle,locate,true,baseline-nosub,1,80302,79317,6,12461,66850,426,414,0,9510,0.068411,3,8268,8887,1,0,0,1,0,2,5467,false,0,false,completed,0,1,true
XLOC1-retry-throttle__graphify-strict__r1,structural,XLOC1-retry-throttle,locate,true,graphify-strict,1,133014,132029,8,18092,113929,934,922,0,10950,0.1054348,5,15322,15767,1,0,0,2,1,4,12813,false,0,false,completed,0,1,true
XLOC1-retry-throttle__haiku-baseline__r1,structural,XLOC1-retry-throttle,locate,true,haiku-baseline,1,92281,91296,34,10736,80526,927,915,0,8013,0.0351786,4,12967,13551,1,0,0,2,0,3,5388,false,0,false,completed,0,1,true
XLOC1-retry-throttle__haiku-graphify__r1,structural,XLOC1-retry-throttle,locate,true,haiku-graphify,1,98518,97533,36,13478,84019,1323,1311,0,8436,0.0429939,4,17835,18109,1,0,0,1,1,3,11649,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__baseline-nosub__r1,structural,XLOC2-invite-link-validity,locate,false,baseline-nosub,1,108239,107247,8,14207,93032,450,436,0,9526,0.0808724,4,12581,13462,0,0,0,3,0,3,9642,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__graphify-strict__r1,structural,XLOC2-invite-link-validity,locate,false,graphify-strict,1,195660,194668,12,15625,179031,689,676,0,10935,0.10614720000000001,6,12303,12590,0,0,0,4,1,5,7874,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__haiku-baseline__r1,structural,XLOC2-invite-link-validity,locate,false,haiku-baseline,1,159352,158360,50,15751,142559,2286,2273,0,8023,0.0582299,9,26599,27535,4,0,0,4,0,8,17004,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__haiku-graphify__r1,structural,XLOC2-invite-link-validity,locate,false,haiku-graphify,1,187677,186685,64,18373,168248,1629,1616,0,8439,0.06277179999999999,7,23982,23623,2,0,0,1,3,6,24421,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__baseline-nosub__r1,structural,XLOC3-issue-number-allocation,locate,false,baseline-nosub,1,132435,131460,10,11734,119716,676,663,0,9488,0.07856919999999999,5,15536,16084,1,0,0,3,0,4,3168,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__graphify-strict__r1,structural,XLOC3-issue-number-allocation,locate,false,graphify-strict,1,161815,160840,10,15841,144989,765,754,0,10909,0.10095180000000001,5,17475,17916,1,0,0,2,1,4,8390,true,0,false,completed,0,1,true
XLOC3-issue-number-allocation__haiku-baseline__r1,structural,XLOC3-issue-number-allocation,locate,false,haiku-baseline,1,138521,137546,42,21957,115547,1722,1710,0,7997,0.0650957,5,20300,20863,2,0,0,2,0,4,31846,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__haiku-graphify__r1,structural,XLOC3-issue-number-allocation,locate,false,haiku-graphify,1,384980,384005,112,26513,357380,2593,2581,0,8430,0.10281600000000002,12,31410,30150,4,0,0,3,4,11,40808,true,0,false,completed,0,1,true
XLOC4-session-lifetime__baseline-nosub__r1,structural,XLOC4-session-lifetime,locate,false,baseline-nosub,1,81652,80658,6,13766,66886,637,624,0,9151,0.07575219999999999,4,11488,12034,2,0,0,1,0,3,8075,false,0,false,completed,0,1,true
XLOC4-session-lifetime__graphify-strict__r1,structural,XLOC4-session-lifetime,locate,false,graphify-strict,1,130272,129278,8,17802,111468,758,744,0,10952,0.10202160000000002,5,12640,13149,2,0,0,1,1,4,13056,true,0,false,completed,0,1,true
XLOC4-session-lifetime__haiku-baseline__r1,structural,XLOC4-session-lifetime,locate,false,haiku-baseline,1,102997,102003,34,16568,85401,1579,1566,0,8016,0.0505991,6,17317,17881,3,0,0,2,0,5,18673,false,0,false,completed,0,1,true
XLOC4-session-lifetime__haiku-graphify__r1,structural,XLOC4-session-lifetime,locate,false,haiku-graphify,1,159990,158996,54,17480,141462,1695,1683,0,8189,0.05862919999999999,6,24596,24632,2,0,0,1,2,5,21641,false,0,false,completed,0,0.5,false
XLOC5-delivery-retry-policy__baseline-nosub__r1,structural,XLOC5-delivery-retry-policy,locate,false,baseline-nosub,1,134312,133328,10,13735,119583,933,918,0,9509,0.0891156,5,13933,14577,1,0,0,3,0,4,6948,false,0,false,completed,0,1,true
XLOC5-delivery-retry-policy__graphify-strict__r1,structural,XLOC5-delivery-retry-policy,locate,false,graphify-strict,1,163609,162625,10,17311,145304,910,895,0,10576,0.10833380000000001,5,20646,20997,1,0,0,2,1,4,11050,false,0,false,completed,0,1,true
XLOC5-delivery-retry-policy__haiku-baseline__r1,structural,XLOC5-delivery-retry-policy,locate,false,haiku-baseline,1,188099,187115,58,18007,169050,4158,4143,0,8003,0.074751,7,37589,38246,2,0,0,4,0,6,18860,false,0,false,completed,0,0,false
XLOC5-delivery-retry-policy__haiku-graphify__r1,structural,XLOC5-delivery-retry-policy,locate,false,haiku-graphify,1,130777,129793,48,15968,113777,2909,2896,0,8439,0.058890700000000004,5,34080,34309,3,0,0,0,1,4,16748,false,0,false,completed,0,0.6666666666666666,false
XLOC6-menu-entry-visibility__baseline-nosub__r1,structural,XLOC6-menu-entry-visibility,locate,false,baseline-nosub,1,82330,81354,6,14852,66496,605,590,0,9509,0.07967020000000001,4,10765,11517,2,0,0,1,0,3,11523,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__graphify-strict__r1,structural,XLOC6-menu-entry-visibility,locate,false,graphify-strict,1,132315,131339,8,19830,111501,847,832,0,10917,0.1110072,5,13244,13576,2,0,0,1,1,4,17985,true,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__haiku-baseline__r1,structural,XLOC6-menu-entry-visibility,locate,false,haiku-baseline,1,70136,69160,26,11097,58037,1226,1214,0,7998,0.0351297,3,15402,16250,1,0,0,1,0,2,6950,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__haiku-graphify__r1,structural,XLOC6-menu-entry-visibility,locate,false,haiku-graphify,1,128723,127747,44,16234,111469,1332,1317,0,8431,0.0512949,5,19958,19901,1,0,0,1,2,4,20187,false,0,false,completed,0,1,true
XREF1-assertorgscope-callers__baseline-nosub__r1,structural,XREF1-assertorgscope-callers,reference,false,baseline-nosub,1,126680,125684,8,19666,106010,3334,3315,0,9525,0.134123,4,33485,34165,1,0,0,2,0,3,15437,false,0,false,completed,0,0.9777777777777777,true
XREF1-assertorgscope-callers__graphify-strict__r1,structural,XREF1-assertorgscope-callers,reference,false,graphify-strict,1,165181,164185,10,18782,145393,4302,4287,0,10966,0.1481676,5,51717,51949,0,0,0,3,1,4,14788,false,0,false,completed,0,0.9777777777777777,true
XREF1-assertorgscope-callers__haiku-baseline__r1,structural,XREF1-assertorgscope-callers,reference,false,haiku-baseline,1,276445,275449,74,21304,254071,5243,5225,0,8015,0.09530010000000001,9,54719,55565,4,0,0,4,0,8,23867,false,0,false,completed,0,1,true
XREF1-assertorgscope-callers__haiku-graphify__r1,structural,XREF1-assertorgscope-callers,reference,false,haiku-graphify,1,327185,326189,96,24312,301781,4000,3986,0,8431,0.0998941,10,49831,49305,2,0,0,5,2,9,34115,false,0,false,completed,0,0.9767441860465117,true
XREF2-emit-callers__baseline-nosub__r1,structural,XREF2-emit-callers,reference,false,baseline-nosub,1,257912,256941,18,16773,240150,2768,2754,0,9108,0.14373900000000003,9,37544,38122,1,0,0,7,0,8,9381,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__graphify-strict__r1,structural,XREF2-emit-callers,reference,false,graphify-strict,1,287924,286953,16,23337,263600,3430,3415,0,10908,0.18129599999999998,8,104035,103898,1,0,0,5,1,7,19599,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__haiku-baseline__r1,structural,XREF2-emit-callers,reference,false,haiku-baseline,1,528422,527451,130,26741,500580,5672,5658,0,7987,0.13300099999999998,16,46684,46817,3,0,0,12,0,15,28990,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__haiku-graphify__r1,structural,XREF2-emit-callers,reference,false,haiku-graphify,1,395971,395000,88,40497,354415,3428,3413,0,8422,0.1346345,11,39873,39487,2,0,0,2,4,9,49492,true,22,false,completed,0,0.9600000000000001,true
XREF3-isenabled-callers__baseline-nosub__r1,structural,XREF3-isenabled-callers,reference,false,baseline-nosub,1,385499,384514,20,30139,354355,7825,7811,0,9136,0.270632,13,90745,89772,5,0,0,7,0,12,27610,false,0,false,completed,0,0.9855072463768115,true
XREF3-isenabled-callers__graphify-strict__r1,structural,XREF3-isenabled-callers,reference,false,graphify-strict,1,646673,645688,28,45004,600656,17054,17040,0,10923,0.4716582,14,187557,187265,5,0,0,6,2,13,34367,true,0,false,completed,0,1,true
XREF3-isenabled-callers__haiku-baseline__r1,structural,XREF3-isenabled-callers,reference,false,haiku-baseline,1,630803,25605,10,1277,24318,13868,923,2,8016,0.20432694999999998,1,9251,145553,0,0,0,0,0,2,2360,false,0,false,completed,0,0.9722222222222222,true
XREF3-isenabled-callers__haiku-graphify__r1,structural,XREF3-isenabled-callers,reference,false,haiku-graphify,1,659485,658500,182,31715,626603,9550,9536,0,8432,0.17500729999999998,19,109787,107475,3,0,0,12,3,18,34972,false,0,false,completed,0,0.9444444444444445,true
XREF4-comment-created-subscribers__baseline-nosub__r1,structural,XREF4-comment-created-subscribers,reference,false,baseline-nosub,1,147717,146732,10,18062,128660,991,979,0,9503,0.108835,6,16098,16754,1,0,0,4,0,5,17882,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__graphify-strict__r1,structural,XREF4-comment-created-subscribers,reference,false,graphify-strict,1,462426,461441,24,28868,432549,2503,2491,0,10936,0.2279848,12,49937,49506,2,0,0,5,4,11,31666,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__haiku-baseline__r1,structural,XREF4-comment-created-subscribers,reference,false,haiku-baseline,1,398423,397438,98,29621,367719,2640,2628,0,8013,0.1102969,12,37995,38426,5,0,0,6,0,11,48576,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__haiku-graphify__r1,structural,XREF4-comment-created-subscribers,reference,false,haiku-graphify,1,314675,313690,76,33573,280041,2039,2028,0,8428,0.10640609999999999,9,29100,28965,1,0,0,3,2,7,28837,false,20,false,completed,0,1,true
XREF5-rate-limit-importers__baseline-nosub__r1,structural,XREF5-rate-limit-importers,reference,true,baseline-nosub,1,331022,330053,22,20881,309150,2902,2887,0,9494,0.17531200000000002,11,53391,54005,3,0,0,7,0,10,17922,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__graphify-strict__r1,structural,XREF5-rate-limit-importers,reference,true,graphify-strict,1,322786,321817,18,22822,298977,3113,3098,0,10906,0.1831434,9,37348,37322,1,0,0,6,1,8,16927,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__haiku-baseline__r1,structural,XREF5-rate-limit-importers,reference,true,haiku-baseline,1,530071,529102,146,22544,506412,4766,4748,0,7991,0.12067420000000004,18,62271,62698,4,0,0,13,0,17,24758,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__haiku-graphify__r1,structural,XREF5-rate-limit-importers,reference,true,haiku-graphify,1,225505,224536,74,18584,205878,2108,2090,0,8416,0.06933879999999999,8,28119,27949,2,0,0,3,2,7,22910,false,0,false,completed,0,0.9473684210526316,true
XREF6-member-joined-repositories__baseline-nosub__r1,structural,XREF6-member-joined-repositories,reference,false,baseline-nosub,1,230081,229091,16,16635,212440,1441,1428,0,9523,0.124395,8,23698,24177,1,0,0,6,0,7,12757,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__graphify-strict__r1,structural,XREF6-member-joined-repositories,reference,false,graphify-strict,1,370456,369466,20,24176,345270,1978,1963,0,10962,0.18649300000000002,10,35588,35706,0,0,0,7,2,9,24166,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__haiku-baseline__r1,structural,XREF6-member-joined-repositories,reference,false,haiku-baseline,1,685559,684569,154,33964,650451,4427,4413,0,8006,0.1562521,19,61871,62134,8,0,0,10,0,18,60584,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__haiku-graphify__r1,structural,XREF6-member-joined-repositories,reference,false,haiku-graphify,1,462036,461046,130,30207,430709,4112,4098,0,8441,0.1251649,14,63560,62781,4,0,0,5,4,13,48681,false,0,false,completed,0,1,true
