run_id,set,task_id,category,easy,condition,rep,uncached_equivalent_all,uncached_equivalent,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens_all,output_tokens,subagents_spawned,first_turn_cache_creation,total_cost_usd,num_turns,duration_ms,duration_api_ms,tool_read,tool_grep,tool_glob,tool_bash,tool_bash_graphify,tool_calls_total,tool_result_bytes_total,read_graph_json,skill_attributions,is_error,terminal_reason,permission_denials,score,success
XIMP6-limit-check-field__graphify-strict__r1,structural,XIMP6-limit-check-field,impact,false,graphify-strict,1,463327,462308,22,31200,431086,5714,5699,0,10965,0.2691452,11,63626,63148,0,0,0,8,2,10,31356,false,0,false,completed,0,0.888888888888889,false
XIMP6-limit-check-field__haiku-baseline__r1,structural,XIMP6-limit-check-field,impact,false,haiku-baseline,1,686608,685589,170,29249,656170,6048,6035,0,8041,0.155544,21,78349,78537,13,0,0,7,0,20,41097,false,0,false,completed,0,0.888888888888889,false
XIMP6-limit-check-field__haiku-graphify__r1,structural,XIMP6-limit-check-field,impact,false,haiku-graphify,1,851137,850118,212,39577,810329,7267,7253,0,8462,0.19775290000000004,22,95918,94489,14,0,0,3,4,21,60379,false,0,false,completed,0,0.888888888888889,false
XLOC1-retry-throttle__baseline-nosub__r1,structural,XLOC1-retry-throttle,locate,true,baseline-nosub,1,80302,79317,6,12461,66850,426,414,0,9510,0.068411,3,8268,8887,1,0,0,1,0,2,5467,false,0,false,completed,0,1,true
XLOC1-retry-throttle__graphify-strict__r1,structural,XLOC1-retry-throttle,locate,true,graphify-strict,1,133014,132029,8,18092,113929,934,922,0,10950,0.1054348,5,15322,15767,1,0,0,2,1,4,12813,false,0,false,completed,0,1,true
XLOC1-retry-throttle__haiku-baseline__r1,structural,XLOC1-retry-throttle,locate,true,haiku-baseline,1,92281,91296,34,10736,80526,927,915,0,8013,0.0351786,4,12967,13551,1,0,0,2,0,3,5388,false,0,false,completed,0,1,true
XLOC1-retry-throttle__haiku-graphify__r1,structural,XLOC1-retry-throttle,locate,true,haiku-graphify,1,98518,97533,36,13478,84019,1323,1311,0,8436,0.0429939,4,17835,18109,1,0,0,1,1,3,11649,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__baseline-nosub__r1,structural,XLOC2-invite-link-validity,locate,false,baseline-nosub,1,108239,107247,8,14207,93032,450,436,0,9526,0.0808724,4,12581,13462,0,0,0,3,0,3,9642,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__graphify-strict__r1,structural,XLOC2-invite-link-validity,locate,false,graphify-strict,1,195660,194668,12,15625,179031,689,676,0,10935,0.10614720000000001,6,12303,12590,0,0,0,4,1,5,7874,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__haiku-baseline__r1,structural,XLOC2-invite-link-validity,locate,false,haiku-baseline,1,159352,158360,50,15751,142559,2286,2273,0,8023,0.0582299,9,26599,27535,4,0,0,4,0,8,17004,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__haiku-graphify__r1,structural,XLOC2-invite-link-validity,locate,false,haiku-graphify,1,187677,186685,64,18373,168248,1629,1616,0,8439,0.06277179999999999,7,23982,23623,2,0,0,1,3,6,24421,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__baseline-nosub__r1,structural,XLOC3-issue-number-allocation,locate,false,baseline-nosub,1,132435,131460,10,11734,119716,676,663,0,9488,0.07856919999999999,5,15536,16084,1,0,0,3,0,4,3168,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__graphify-strict__r1,structural,XLOC3-issue-number-allocation,locate,false,graphify-strict,1,161815,160840,10,15841,144989,765,754,0,10909,0.10095180000000001,5,17475,17916,1,0,0,2,1,4,8390,true,0,false,completed,0,1,true
XLOC3-issue-number-allocation__haiku-baseline__r1,structural,XLOC3-issue-number-allocation,locate,false,haiku-baseline,1,138521,137546,42,21957,115547,1722,1710,0,7997,0.0650957,5,20300,20863,2,0,0,2,0,4,31846,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__haiku-graphify__r1,structural,XLOC3-issue-number-allocation,locate,false,haiku-graphify,1,384980,384005,112,26513,357380,2593,2581,0,8430,0.10281600000000002,12,31410,30150,4,0,0,3,4,11,40808,true,0,false,completed,0,1,true
XLOC4-session-lifetime__baseline-nosub__r1,structural,XLOC4-session-lifetime,locate,false,baseline-nosub,1,81652,80658,6,13766,66886,637,624,0,9151,0.07575219999999999,4,11488,12034,2,0,0,1,0,3,8075,false,0,false,completed,0,1,true
XLOC4-session-lifetime__graphify-strict__r1,structural,XLOC4-session-lifetime,locate,false,graphify-strict,1,130272,129278,8,17802,111468,758,744,0,10952,0.10202160000000002,5,12640,13149,2,0,0,1,1,4,13056,true,0,false,completed,0,1,true
XLOC4-session-lifetime__haiku-baseline__r1,structural,XLOC4-session-lifetime,locate,false,haiku-baseline,1,102997,102003,34,16568,85401,1579,1566,0,8016,0.0505991,6,17317,17881,3,0,0,2,0,5,18673,false,0,false,completed,0,1,true
XLOC4-session-lifetime__haiku-graphify__r1,structural,XLOC4-session-lifetime,locate,false,haiku-graphify,1,159990,158996,54,17480,141462,1695,1683,0,8189,0.05862919999999999,6,24596,24632,2,0,0,1,2,5,21641,false,0,false,completed,0,0.5,false
XLOC5-delivery-retry-policy__baseline-nosub__r1,structural,XLOC5-delivery-retry-policy,locate,false,baseline-nosub,1,134312,133328,10,13735,119583,933,918,0,9509,0.0891156,5,13933,14577,1,0,0,3,0,4,6948,false,0,false,completed,0,1,true
XLOC5-delivery-retry-policy__graphify-strict__r1,structural,XLOC5-delivery-retry-policy,locate,false,graphify-strict,1,163609,162625,10,17311,145304,910,895,0,10576,0.10833380000000001,5,20646,20997,1,0,0,2,1,4,11050,false,0,false,completed,0,1,true
XLOC5-delivery-retry-policy__haiku-baseline__r1,structural,XLOC5-delivery-retry-policy,locate,false,haiku-baseline,1,188099,187115,58,18007,169050,4158,4143,0,8003,0.074751,7,37589,38246,2,0,0,4,0,6,18860,false,0,false,completed,0,0,false
XLOC5-delivery-retry-policy__haiku-graphify__r1,structural,XLOC5-delivery-retry-policy,locate,false,haiku-graphify,1,130777,129793,48,15968,113777,2909,2896,0,8439,0.058890700000000004,5,34080,34309,3,0,0,0,1,4,16748,false,0,false,completed,0,0.6666666666666666,false
XLOC6-menu-entry-visibility__baseline-nosub__r1,structural,XLOC6-menu-entry-visibility,locate,false,baseline-nosub,1,82330,81354,6,14852,66496,605,590,0,9509,0.07967020000000001,4,10765,11517,2,0,0,1,0,3,11523,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__graphify-strict__r1,structural,XLOC6-menu-entry-visibility,locate,false,graphify-strict,1,132315,131339,8,19830,111501,847,832,0,10917,0.1110072,5,13244,13576,2,0,0,1,1,4,17985,true,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__haiku-baseline__r1,structural,XLOC6-menu-entry-visibility,locate,false,haiku-baseline,1,70136,69160,26,11097,58037,1226,1214,0,7998,0.0351297,3,15402,16250,1,0,0,1,0,2,6950,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__haiku-graphify__r1,structural,XLOC6-menu-entry-visibility,locate,false,haiku-graphify,1,128723,127747,44,16234,111469,1332,1317,0,8431,0.0512949,5,19958,19901,1,0,0,1,2,4,20187,false,0,false,completed,0,1,true
XREF1-assertorgscope-callers__baseline-nosub__r1,structural,XREF1-assertorgscope-callers,reference,false,baseline-nosub,1,126680,125684,8,19666,106010,3334,3315,0,9525,0.134123,4,33485,34165,1,0,0,2,0,3,15437,false,0,false,completed,0,0.9777777777777777,true
XREF1-assertorgscope-callers__graphify-strict__r1,structural,XREF1-assertorgscope-callers,reference,false,graphify-strict,1,165181,164185,10,18782,145393,4302,4287,0,10966,0.1481676,5,51717,51949,0,0,0,3,1,4,14788,false,0,false,completed,0,0.9777777777777777,true
XREF1-assertorgscope-callers__haiku-baseline__r1,structural,XREF1-assertorgscope-callers,reference,false,haiku-baseline,1,276445,275449,74,21304,254071,5243,5225,0,8015,0.09530010000000001,9,54719,55565,4,0,0,4,0,8,23867,false,0,false,completed,0,1,true
XREF1-assertorgscope-callers__haiku-graphify__r1,structural,XREF1-assertorgscope-callers,reference,false,haiku-graphify,1,327185,326189,96,24312,301781,4000,3986,0,8431,0.0998941,10,49831,49305,2,0,0,5,2,9,34115,false,0,false,completed,0,0.9767441860465117,true
XREF2-emit-callers__baseline-nosub__r1,structural,XREF2-emit-callers,reference,false,baseline-nosub,1,257912,256941,18,16773,240150,2768,2754,0,9108,0.14373900000000003,9,37544,38122,1,0,0,7,0,8,9381,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__graphify-strict__r1,structural,XREF2-emit-callers,reference,false,graphify-strict,1,287924,286953,16,23337,263600,3430,3415,0,10908,0.18129599999999998,8,104035,103898,1,0,0,5,1,7,19599,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__haiku-baseline__r1,structural,XREF2-emit-callers,reference,false,haiku-baseline,1,528422,527451,130,26741,500580,5672,5658,0,7987,0.13300099999999998,16,46684,46817,3,0,0,12,0,15,28990,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__haiku-graphify__r1,structural,XREF2-emit-callers,reference,false,haiku-graphify,1,395971,395000,88,40497,354415,3428,3413,0,8422,0.1346345,11,39873,39487,2,0,0,2,4,9,49492,true,22,false,completed,0,0.9600000000000001,true
XREF3-isenabled-callers__baseline-nosub__r1,structural,XREF3-isenabled-callers,reference,false,baseline-nosub,1,385499,384514,20,30139,354355,7825,7811,0,9136,0.270632,13,90745,89772,5,0,0,7,0,12,27610,false,0,false,completed,0,0.9855072463768115,true
XREF3-isenabled-callers__graphify-strict__r1,structural,XREF3-isenabled-callers,reference,false,graphify-strict,1,646673,645688,28,45004,600656,17054,17040,0,10923,0.4716582,14,187557,187265,5,0,0,6,2,13,34367,true,0,false,completed,0,1,true
XREF3-isenabled-callers__haiku-baseline__r1,structural,XREF3-isenabled-callers,reference,false,haiku-baseline,1,630803,25605,10,1277,24318,13868,923,2,8016,0.20432694999999998,1,9251,145553,0,0,0,0,0,2,2360,false,0,false,completed,0,0.9722222222222222,true
XREF3-isenabled-callers__haiku-graphify__r1,structural,XREF3-isenabled-callers,reference,false,haiku-graphify,1,659485,658500,182,31715,626603,9550,9536,0,8432,0.17500729999999998,19,109787,107475,3,0,0,12,3,18,34972,false,0,false,completed,0,0.9444444444444445,true
XREF4-comment-created-subscribers__baseline-nosub__r1,structural,XREF4-comment-created-subscribers,reference,false,baseline-nosub,1,147717,146732,10,18062,128660,991,979,0,9503,0.108835,6,16098,16754,1,0,0,4,0,5,17882,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__graphify-strict__r1,structural,XREF4-comment-created-subscribers,reference,false,graphify-strict,1,462426,461441,24,28868,432549,2503,2491,0,10936,0.2279848,12,49937,49506,2,0,0,5,4,11,31666,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__haiku-baseline__r1,structural,XREF4-comment-created-subscribers,reference,false,haiku-baseline,1,398423,397438,98,29621,367719,2640,2628,0,8013,0.1102969,12,37995,38426,5,0,0,6,0,11,48576,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__haiku-graphify__r1,structural,XREF4-comment-created-subscribers,reference,false,haiku-graphify,1,314675,313690,76,33573,280041,2039,2028,0,8428,0.10640609999999999,9,29100,28965,1,0,0,3,2,7,28837,false,20,false,completed,0,1,true
XREF5-rate-limit-importers__baseline-nosub__r1,structural,XREF5-rate-limit-importers,reference,true,baseline-nosub,1,331022,330053,22,20881,309150,2902,2887,0,9494,0.17531200000000002,11,53391,54005,3,0,0,7,0,10,17922,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__graphify-strict__r1,structural,XREF5-rate-limit-importers,reference,true,graphify-strict,1,322786,321817,18,22822,298977,3113,3098,0,10906,0.1831434,9,37348,37322,1,0,0,6,1,8,16927,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__haiku-baseline__r1,structural,XREF5-rate-limit-importers,reference,true,haiku-baseline,1,530071,529102,146,22544,506412,4766,4748,0,7991,0.12067420000000004,18,62271,62698,4,0,0,13,0,17,24758,false,0,false,completed,0,0.9473684210526316,true
XREF5-rate-limit-importers__haiku-graphify__r1,structural,XREF5-rate-limit-importers,reference,true,haiku-graphify,1,225505,224536,74,18584,205878,2108,2090,0,8416,0.06933879999999999,8,28119,27949,2,0,0,3,2,7,22910,false,0,false,completed,0,0.9473684210526316,true
XREF6-member-joined-repositories__baseline-nosub__r1,structural,XREF6-member-joined-repositories,reference,false,baseline-nosub,1,230081,229091,16,16635,212440,1441,1428,0,9523,0.124395,8,23698,24177,1,0,0,6,0,7,12757,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__graphify-strict__r1,structural,XREF6-member-joined-repositories,reference,false,graphify-strict,1,370456,369466,20,24176,345270,1978,1963,0,10962,0.18649300000000002,10,35588,35706,0,0,0,7,2,9,24166,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__haiku-baseline__r1,structural,XREF6-member-joined-repositories,reference,false,haiku-baseline,1,685559,684569,154,33964,650451,4427,4413,0,8006,0.1562521,19,61871,62134,8,0,0,10,0,18,60584,false,0,false,completed,0,1,true
XREF6-member-joined-repositories__haiku-graphify__r1,structural,XREF6-member-joined-repositories,reference,false,haiku-graphify,1,462036,461046,130,30207,430709,4112,4098,0,8441,0.1251649,14,63560,62781,4,0,0,5,4,13,48681,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__baseline__r1,docs,DDIS1-permissions-and-role-gates,discrepancy,false,baseline,1,842069,250617,12,11607,238998,17284,7781,1,10421,0.5974681000000001,6,86463,190879,1,0,0,4,0,11,7670,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__graphify-strict-v2__r1,docs,DDIS1-permissions-and-role-gates,discrepancy,false,graphify-strict-v2,1,559588,558560,24,42410,516126,4558,4544,0,11017,0.31945120000000005,12,68158,68095,4,0,0,6,1,11,62501,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__graphify-v2__r1,docs,DDIS1-permissions-and-role-gates,discrepancy,false,graphify-v2,1,726053,725025,26,41160,683839,7651,7634,0,11009,0.3789128,19,107591,107579,5,0,0,12,1,18,108677,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__haiku-baseline__r1,docs,DDIS1-permissions-and-role-gates,discrepancy,false,haiku-baseline,1,2068710,2067682,250,76794,1990638,10493,10476,0,8047,0.40639480000000006,33,132379,132712,12,0,0,20,0,32,167354,false,0,false,completed,0,1,true
DDIS1-permissions-and-role-gates__haiku-graphify-v2__r1,docs,DDIS1-permissions-and-role-gates,discrepancy,false,haiku-graphify-v2,1,964007,962979,174,65451,897354,6645,6629,0,8459,0.25506439999999997,22,92464,91921,12,0,0,7,2,21,159029,false,0,false,completed,0,0.8,true
DDIS2-time-and-retry-constants__baseline__r1,docs,DDIS2-time-and-retry-constants,discrepancy,false,baseline,1,1135969,74038,4,6409,67625,19360,1723,1,10440,0.6576027,2,16688,247026,0,0,0,1,0,5,3316,false,0,false,completed,0,0.5,false
DDIS2-time-and-retry-constants__graphify-strict-v2__r1,docs,DDIS2-time-and-retry-constants,discrepancy,false,graphify-strict-v2,1,1132299,1131258,44,53123,1078091,8993,8977,0,11028,0.5190891999999998,22,116175,115660,8,0,0,12,1,21,68428,false,0,false,completed,0,0.5714285714285715,false
DDIS2-time-and-retry-constants__graphify-v2__r1,docs,DDIS2-time-and-retry-constants,discrepancy,false,graphify-v2,1,851027,849986,36,44764,805186,6451,6435,0,11032,0.4056362,18,74843,74207,0,0,0,15,2,17,62317,false,0,false,completed,0,1,true
DDIS2-time-and-retry-constants__haiku-baseline__r1,docs,DDIS2-time-and-retry-constants,discrepancy,false,haiku-baseline,1,1036802,1035761,154,65367,970240,7748,7732,0,8066,0.26769299999999996,24,99040,99390,11,0,0,12,0,23,145488,false,0,false,completed,0,0.8,true
DDIS2-time-and-retry-constants__haiku-graphify-v2__r1,docs,DDIS2-time-and-retry-constants,discrepancy,false,haiku-graphify-v2,1,1013975,1012934,192,67600,945142,7710,7694,0,8496,0.26949720000000005,20,113675,113168,12,0,0,4,3,19,153352,false,0,false,completed,0,0.4,false
DDIS3-schema-indexes__baseline__r1,docs,DDIS3-schema-indexes,discrepancy,false,baseline,1,440396,439382,24,26255,413103,4957,4944,0,10416,0.2382076,12,55131,55399,1,0,0,10,0,11,29502,false,0,false,completed,0,1,true
DDIS3-schema-indexes__graphify-strict-v2__r1,docs,DDIS3-schema-indexes,discrepancy,false,graphify-strict-v2,1,807882,806868,36,40560,766272,6713,6700,0,10977,0.3836454,18,93164,92789,3,0,0,13,1,17,51345,false,0,false,completed,0,1,true
DDIS3-schema-indexes__graphify-v2__r1,docs,DDIS3-schema-indexes,discrepancy,false,graphify-v2,1,451038,450024,22,32043,417959,2838,2825,0,10989,0.24113680000000004,11,59112,59167,4,0,0,5,1,10,41924,false,0,false,completed,0,1,true
DDIS3-schema-indexes__haiku-baseline__r1,docs,DDIS3-schema-indexes,discrepancy,false,haiku-baseline,1,752564,751550,138,51511,699901,3697,3684,0,8033,0.19264909999999996,17,58625,59135,11,0,0,5,0,16,130284,false,0,false,completed,0,0.6666666666666666,true
DDIS3-schema-indexes__haiku-graphify-v2__r1,docs,DDIS3-schema-indexes,discrepancy,false,haiku-graphify-v2,1,1224152,1223138,246,63247,1159645,4944,4931,0,8453,0.2684385,25,81974,81353,19,0,0,3,2,24,148600,false,0,false,completed,0,1,true
DDIS4-quotas-flags-and-rate-limits__baseline__r1,docs,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,baseline,1,3631126,948764,34,45731,902999,47496,20528,1,10467,1.6856534000000007,17,260927,623272,3,0,0,13,0,17,47669,false,0,false,completed,0,0.22222222222222224,false
DDIS4-quotas-flags-and-rate-limits__graphify-strict-v2__r1,docs,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,graphify-strict-v2,1,494400,493353,18,65799,427536,8937,8919,0,11027,0.43906619999999996,17,94677,94708,10,0,0,5,1,16,106291,false,0,false,completed,0,0.28571428571428575,false
DDIS4-quotas-flags-and-rate-limits__graphify-v2__r1,docs,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,graphify-v2,1,2042683,2041636,52,101351,1940233,17555,17537,0,11039,0.9700616000000001,33,212415,211323,18,0,0,12,2,32,162371,false,0,false,completed,0,0.75,true
DDIS4-quotas-flags-and-rate-limits__haiku-baseline__r1,docs,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,haiku-baseline,1,2106381,2105334,338,65118,2039878,11051,11033,0,8075,0.39086379999999993,42,156243,153205,12,0,0,29,0,41,136716,false,0,false,completed,0,0.4,false
DDIS4-quotas-flags-and-rate-limits__haiku-graphify-v2__r1,docs,DDIS4-quotas-flags-and-rate-limits,discrepancy,false,haiku-graphify-v2,1,1596055,1595008,272,66591,1528145,8182,8164,0,8498,0.3282255,28,117173,115658,13,0,0,10,4,27,139621,false,0,false,completed,0,0,false
DEXP1-webhook-attempt-ceiling-chain__baseline__r1,docs,DEXP1-webhook-attempt-ceiling-chain,explain,false,baseline,1,325863,324846,14,40670,284162,4490,4475,0,10417,0.2653824,10,47511,48182,0,0,0,9,0,9,68992,false,0,false,completed,0,0.8,true
DEXP1-webhook-attempt-ceiling-chain__graphify-strict-v2__r1,docs,DEXP1-webhook-attempt-ceiling-chain,explain,false,graphify-strict-v2,1,582810,581793,28,34131,547634,7411,7394,0,11005,0.3211488,15,87946,87645,7,0,0,5,2,14,34176,false,0,false,completed,0,0.6,true
DEXP1-webhook-attempt-ceiling-chain__graphify-v2__r1,docs,DEXP1-webhook-attempt-ceiling-chain,explain,false,graphify-v2,1,610055,609038,28,39130,569880,8436,8421,0,10985,0.355854,17,92935,92483,6,0,0,7,3,16,45409,false,0,false,completed,0,0.8,true
DEXP1-webhook-attempt-ceiling-chain__haiku-baseline__r1,docs,DEXP1-webhook-attempt-ceiling-chain,explain,false,haiku-baseline,1,1397703,1396686,170,77235,1319281,9531,9515,0,8048,0.3352401,21,135109,135272,12,0,0,8,0,20,179794,false,0,false,completed,0,0.8,true
DEXP1-webhook-attempt-ceiling-chain__haiku-graphify-v2__r1,docs,DEXP1-webhook-attempt-ceiling-chain,explain,false,haiku-graphify-v2,1,875814,874797,204,15193,859400,5945,5928,0,8456,0.14727200000000001,21,85818,85176,8,0,0,10,2,20,73917,false,0,false,completed,0,0.6,true
DEXP2-flags-screen-permission-chain__baseline__r1,docs,DEXP2-flags-screen-permission-chain,explain,false,baseline,1,283471,282457,12,40269,242176,3608,3593,0,10404,0.24655419999999997,13,39409,40087,8,0,0,4,0,12,68272,false,0,false,completed,0,1,true
DEXP2-flags-screen-permission-chain__graphify-strict-v2__r1,docs,DEXP2-flags-screen-permission-chain,explain,false,graphify-strict-v2,1,303954,302940,14,43463,259463,4119,4104,0,10990,0.2679016,11,58122,58548,6,0,0,3,1,10,69643,false,0,false,completed,0,1,true
DEXP2-flags-screen-permission-chain__graphify-v2__r1,docs,DEXP2-flags-screen-permission-chain,explain,false,graphify-v2,1,310098,309084,14,42648,266422,3662,3647,0,10994,0.2614634,10,51421,51749,5,0,0,3,1,9,67668,false,0,false,completed,0,1,true
DEXP2-flags-screen-permission-chain__haiku-baseline__r1,docs,DEXP2-flags-screen-permission-chain,explain,false,haiku-baseline,1,621505,620491,122,44559,575810,4623,4609,0,8051,0.17095000000000002,15,66680,66246,9,0,0,5,0,14,92375,false,0,false,completed,0,1,true
DEXP2-flags-screen-permission-chain__haiku-graphify-v2__r1,docs,DEXP2-flags-screen-permission-chain,explain,false,haiku-graphify-v2,1,310987,309973,96,26676,283201,3341,3327,0,8477,0.0994871,10,49169,48491,5,0,0,2,2,9,46711,false,0,false,completed,0,1,true
DEXP3-digest-cadence-chain__baseline__r1,docs,DEXP3-digest-cadence-chain,explain,false,baseline,1,1075869,83357,4,12735,70618,18450,3031,1,10424,0.7249642000000001,4,34821,194281,3,0,0,0,0,6,9357,false,0,false,completed,0,1,true
DEXP3-digest-cadence-chain__graphify-strict-v2__r1,docs,DEXP3-digest-cadence-chain,explain,false,graphify-strict-v2,1,418536,417501,18,49502,367981,5696,5684,0,10988,0.3295752,12,69175,68998,4,0,0,5,2,11,86635,false,0,false,completed,0,1,true
DEXP3-digest-cadence-chain__graphify-v2__r1,docs,DEXP3-digest-cadence-chain,explain,false,graphify-v2,1,436688,435653,20,42007,393626,5629,5617,0,11004,0.3040582,14,71748,71710,8,0,0,4,1,13,61547,false,0,false,completed,0,0.8,true
DEXP3-digest-cadence-chain__haiku-baseline__r1,docs,DEXP3-digest-cadence-chain,explain,false,haiku-baseline,1,654569,653534,114,46147,607273,4566,4553,0,8054,0.1770003,14,65464,66050,10,0,0,3,0,13,101267,false,0,false,completed,0,0.8,true
DEXP3-digest-cadence-chain__haiku-graphify-v2__r1,docs,DEXP3-digest-cadence-chain,explain,false,haiku-graphify-v2,1,712145,711110,160,49383,661567,5597,5585,0,8490,0.1941027,17,98872,98474,12,0,0,2,2,16,113938,false,0,false,completed,0,0.8,true
DEXP4-issue-number-allocation-chain__baseline__r1,docs,DEXP4-issue-number-allocation-chain,explain,false,baseline,1,789356,788347,36,35743,752568,6181,6168,0,10394,0.35631159999999995,24,73500,74044,8,0,0,15,0,23,46552,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__graphify-strict-v2__r1,docs,DEXP4-issue-number-allocation-chain,explain,false,graphify-strict-v2,1,1534085,1533076,56,55202,1477818,9227,9215,0,10968,0.6097026,28,121586,119800,6,0,0,17,4,27,77066,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__graphify-v2__r1,docs,DEXP4-issue-number-allocation-chain,explain,false,graphify-v2,1,559502,558493,24,44070,514399,5286,5272,0,10964,0.3330068,20,85149,84791,7,0,0,11,1,19,62658,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__haiku-baseline__r1,docs,DEXP4-issue-number-allocation-chain,explain,false,haiku-baseline,1,1728586,1727577,282,60361,1666934,10115,10100,0,8034,0.33928140000000007,35,133429,133387,14,0,0,20,0,34,119174,false,0,false,completed,0,1,true
DEXP4-issue-number-allocation-chain__haiku-graphify-v2__r1,docs,DEXP4-issue-number-allocation-chain,explain,false,haiku-graphify-v2,1,989976,988967,208,54680,934079,7013,6999,0,8464,0.2390499,22,97232,95473,7,0,0,10,4,21,115480,false,0,false,completed,0,1,true
DIMP1-error-code-union__baseline__r1,docs,DIMP1-error-code-union,impact,false,baseline,1,634461,61143,4,13300,47839,11090,1980,1,10321,0.41404950000000007,2,116859,117472,0,0,0,0,0,1,5940,false,0,false,completed,0,0.43478260869565216,false
DIMP1-error-code-union__graphify-strict-v2__r1,docs,DIMP1-error-code-union,impact,false,graphify-strict-v2,1,943755,942787,38,51956,890793,7525,7511,0,10891,0.46220660000000013,25,90569,89005,10,0,0,10,4,24,73592,false,0,false,completed,0,0.5454545454545455,false
DIMP1-error-code-union__graphify-v2__r1,docs,DIMP1-error-code-union,impact,false,graphify-v2,1,767043,766075,30,52279,713766,7382,7366,0,10907,0.4266372000000001,26,87536,86657,7,0,0,13,5,25,69854,false,0,false,completed,0,0.5454545454545455,false
DIMP1-error-code-union__haiku-baseline__r1,docs,DIMP1-error-code-union,impact,false,haiku-baseline,1,750563,749595,154,48105,701336,5159,5144,0,7978,0.1932606,19,71920,72117,8,0,0,10,0,18,91171,false,0,false,completed,0,0.3809523809523809,false
DIMP1-error-code-union__haiku-graphify-v2__r1,docs,DIMP1-error-code-union,impact,false,haiku-graphify-v2,1,647281,646313,160,47849,598304,4272,4256,0,8415,0.17801640000000002,17,63816,62751,9,0,0,3,4,16,107670,false,0,false,completed,0,0.5384615384615385,false
DIMP2-job-cadence-table__baseline__r1,docs,DIMP2-job-cadence-table,impact,false,baseline,1,953530,72402,4,2395,70003,14321,856,3,10326,0.5583011000000001,2,10017,169316,0,0,0,1,0,7,3954,false,0,false,completed,0,0.39999999999999997,false
DIMP2-job-cadence-table__graphify-strict-v2__r1,docs,DIMP2-job-cadence-table,impact,false,graphify-strict-v2,1,1278101,1277138,52,51987,1225099,15942,15928,0,10907,0.6133848000000002,26,195564,194263,9,0,0,12,4,25,52846,false,0,false,completed,0,0.3333333333333333,false
DIMP2-job-cadence-table__graphify-v2__r1,docs,DIMP2-job-cadence-table,impact,false,graphify-v2,1,570561,569598,26,44928,524644,8043,8029,0,10895,0.36601580000000006,18,89117,88605,1,0,0,13,3,17,56286,true,0,false,completed,0,0.4210526315789474,false
DIMP2-job-cadence-table__haiku-baseline__r1,docs,DIMP2-job-cadence-table,impact,false,haiku-baseline,1,646580,645617,122,41548,603947,3572,3558,0,7994,0.16243569999999996,15,50551,50937,7,0,0,7,0,14,75804,false,0,false,completed,0,0.3333333333333333,false
DIMP2-job-cadence-table__haiku-graphify-v2__r1,docs,DIMP2-job-cadence-table,impact,false,haiku-graphify-v2,1,747312,746349,156,49512,696681,5037,5022,0,8418,0.19499610000000006,17,73211,71610,8,0,0,5,1,15,64308,true,32,false,completed,0,0.42857142857142855,false
DIMP3-notification-kind-union__baseline__r1,docs,DIMP3-notification-kind-union,impact,false,baseline,1,1338593,33955,2,1982,31971,15075,728,1,10326,0.606191,1,6654,190943,0,0,0,3,0,6,2743,false,0,false,completed,0,0.5714285714285715,false
DIMP3-notification-kind-union__graphify-strict-v2__r1,docs,DIMP3-notification-kind-union,impact,false,graphify-strict-v2,1,620102,619139,32,27038,592069,4067,4052,0,10923,0.2681878,16,52684,52322,0,0,0,13,2,15,25655,false,0,false,completed,0,0.5454545454545454,false
